0.5062496744995104,0.5062496744995104,5.755508935201685e-30,5.755774431257499e-30,0.01,0.01
0.5062496744995104,0.5062496744995104,5.755508935201685e-30,5.755774431257499e-30,0.01,0.01
0.5062496744995104,0.5062496744995104,7.098798624807126e-30,7.099815451466229e-30,0.01,0.01
0.5062496744995104,0.5062496744995104,7.750932948232044e-27,7.7519106008295e-27,0.01,0.01
0.5062496744995104,0.5062496744995104,2.1949208373860525e-25,2.195196528496221e-25,0.01,0.01
0.5062496744995104,0.5062496744995104,1.9069371803002152e-24,1.907062209685387e-24,0.01,0.01
0.5062496744995104,0.5062496744995104,9.33572484958068e-24,9.336491501890822e-24,0.01,0.01
0.5062496744995104,0.5062496744995104,3.273479163963452e-23,3.2743958022355686e-23,0.01,0.01
0.5062496744995104,0.5062496744995104,9.234697706248502e-23,9.240299286183332e-23,0.01,0.01
0.5062496744995104,0.5062496744995104,2.2346237524023613e-22,2.2368530465388843e-22,0.01,0.01
0.5062496744995104,0.5062496744995104,4.82421396257785e-22,4.830995255716929e-22,0.01,0.01
0.5062496744995104,0.5062496744995104,9.537098550189746e-22,9.554584826268222e-22,0.01,0.01
0.5062496744995104,0.5062496744995104,1.758140741638201e-21,1.7622138809662693e-21,0.01,0.01
0.5062496744995104,0.5062496744995104,3.062014144517389e-21,3.0708873906272733e-21,0.01,0.01
0.5062496744995104,0.5062496744995104,5.087199659795841e-21,5.105530312331996e-21,0.01,0.01
0.5062496744995104,0.5062496744995104,8.122144488978323e-21,8.158268431630476e-21,0.01,0.01
0.5062496744995104,0.5062496744995104,1.878077294891287e-20,1.8904706899293393e-20,0.01,0.01
0.5062496744995104,0.5062496744995104,1.8780772947513102e-20,1.8904706876647595e-20,0.01,0.01
0.5062496744995104,0.5062496744995104,2.742238366412522e-20,2.7628746353581954e-20,0.01,0.01
0.5062496744995104,0.5062496744995104,3.915062481980481e-20,3.950535616248987e-20,0.01,0.01
0.5062496744995104,0.5062496744995104,5.478303136020352e-20,5.53889255084224e-20,0.01,0.01
0.5062496744995104,0.5062496744995104,7.529326050119017e-20,7.629805713705539e-20,0.01,0.01
0.5062496744995104,0.5062496744995104,1.0182557091912868e-19,1.0344002803186933e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,1.357134063485166e-19,1.382431618986509e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,2.319530116515411e-19,2.3786841856290907e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,2.3195301162977263e-19,2.3786841852351995e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,2.9806443216352325e-19,3.0674889347344525e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,4.778756854612061e-19,4.97284171675516e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,4.778756854147606e-19,4.972841721694033e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,5.96985446728346e-19,6.251060119782482e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,7.398708570408619e-19,7.809153931774325e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,9.1010330840295e-19,9.700473335695227e-19,0.01,0.01
0.5062496744995104,0.5062496744995104,1.111696154670501e-18,1.1982305839855253e-18,0.01,0.01
0.5062496744995104,0.5062496744995104,1.3490846647949233e-18,1.4724194430555381e-18,0.01,0.01
